# {"t_start": 1657297449.556846, "env_id": null} 
r,l,t
1,1,14.047367
1,1,14.048379
1,1,14.050323
1,1,14.054366
1,1,14.056324
1,1,14.058324
1,1,14.060328
0,2,14.063324
1,1,14.065326
1,1,14.066325
1,1,14.068328
0,3,14.074317
0,2,14.078323
1,2,14.081319
0,1,14.083319
0,1,14.08532
0,2,14.089574
0,2,14.09237
0,1,14.09337
1,1,14.095849
1,1,14.097366
1,1,14.098365
1,1,14.100323
1,1,14.10233
1,1,14.103321
1,1,14.105366
1,1,14.106369
0,1,14.108369
1,1,14.110077
1,1,14.11132
0,1,14.113322
1,1,14.114642
1,1,14.11638
1,1,14.11832
1,1,14.12032
0,1,14.12232
0,3,14.12833
1,2,14.132367
1,1,14.135369
0,2,14.140369
1,1,14.141908
1,1,14.143324
0,1,14.145427
1,1,14.146322
1,1,14.14836
0,1,14.153366
1,1,14.155323
0,2,14.158361
0,2,14.161322
1,1,14.162318
1,1,14.163346
1,1,14.164357
0,1,14.165359
0,1,14.166357
0,1,14.167377
1,1,14.168321
1,1,14.169323
1,1,14.170323
0,2,14.172359
0,2,14.176368
1,1,14.177707
0,3,14.182375
1,1,14.18432
1,1,14.186375
1,1,14.187331
1,1,14.189366
1,1,14.190374
1,1,14.192368
1,1,14.194318
1,1,14.195322
1,1,14.197376
0,1,14.19938
1,1,14.202324
1,1,14.204379
1,1,14.206326
1,2,14.210326
1,2,14.213367
1,1,14.215366
1,1,14.216367
1,1,14.218366
1,1,14.219374
1,1,14.221325
1,1,14.223366
0,2,14.226327
0,2,14.229366
0,2,14.233372
0,2,14.236325
1,1,14.237376
0,3,14.24233
1,1,14.24443
1,1,14.246323
1,1,14.247326
1,1,14.249326
1,1,14.250365
1,1,14.252321
1,1,14.254319
1,1,14.255322
1,1,14.257325
1,1,14.258376
1,1,14.260329
1,1,14.262472
0,2,14.268368
1,1,14.270325
1,1,14.272326
1,1,14.274366
1,1,14.275936
1,1,14.277364
1,1,14.27833
0,2,14.282326
0,2,14.285328
1,1,14.28633
1,1,14.288329
1,1,14.289696
1,1,14.291329
1,1,14.293366
1,1,14.294321
0,3,14.299376
0,1,14.301376
1,1,14.302374
1,1,14.304326
1,1,14.305323
0,1,14.307324
1,1,14.309377
1,1,14.310321
1,1,14.312367
1,1,14.313374
1,1,14.315366
1,1,14.316379
1,1,14.318325
1,1,14.319376
1,1,14.321366
0,3,14.326375
1,2,14.329324
1,1,14.331325
1,1,14.335366
1,1,14.337375
1,1,14.339326
0,2,14.343325
1,1,14.344343
1,1,14.346321
1,1,14.347331
1,1,14.349365
0,1,14.351325
0,2,14.354325
1,1,14.35633
1,1,14.360837
1,1,14.36232
0,2,14.36532
0,1,14.367369
1,1,14.368343
1,1,14.370375
0,1,14.371381
1,1,14.373326
1,1,14.374375
1,2,14.378324
0,2,14.381366
1,1,14.383326
0,1,14.385366
1,1,14.386381
1,1,14.387664
1,1,14.390721
0,2,14.395808
1,1,14.397685
1,1,14.399681
1,1,14.401191
1,1,14.402735
1,1,14.404721
1,1,14.406736
1,1,14.408731
1,1,14.409729
1,1,14.411685
1,1,14.413688
1,1,14.414689
1,1,14.416682
1,1,14.418682
1,4,14.425688
1,1,14.427682
1,1,14.429153
0,1,14.430723
1,1,14.431738
1,1,14.433679
0,1,14.434736
1,1,14.43668
1,4,14.44368
1,1,14.445684
1,1,14.448724
1,3,14.454683
1,1,14.458735
1,1,14.461691
1,1,14.46369
1,1,14.464811
1,1,14.466679
0,2,14.470679
0,2,14.473677
1,1,14.474724
1,1,14.476682
1,1,14.47769
1,1,14.479688
1,1,14.48168
1,2,14.485724
1,1,14.486681
0,1,14.488747
1,3,14.494679
1,1,14.496695
0,1,14.498719
1,1,14.500681
1,1,14.502727
1,1,14.505684
1,1,14.506724
1,1,14.508683
1,1,14.510761
1,1,14.51268
1,1,14.51368
1,1,14.514721
1,1,14.515721
1,1,14.517714
0,2,14.519679
1,2,14.521676
1,1,14.522676
1,1,14.523678
1,1,14.524683
0,1,14.525733
1,1,14.527682
1,1,14.528718
1,2,14.532726
1,1,14.534737
1,2,14.538736
1,1,14.542724
1,1,14.544724
1,1,14.545682
0,2,14.550687
1,2,14.554724
1,1,14.555706
1,1,14.557733
0,2,14.560727
1,1,14.562683
1,1,14.564732
1,1,14.565724
0,1,14.567728
1,1,14.569684
1,2,14.574725
1,1,14.577688
0,1,14.579686
0,1,14.581687
0,2,14.584788
1,1,14.590739
1,1,14.593781
1,1,14.594782
0,1,14.597786
0,1,14.599783
1,1,14.600783
1,1,14.602743
1,1,14.605067
0,1,14.606739
1,1,14.607736
1,1,14.608776
1,1,14.610766
0,2,14.613736
1,1,14.615782
1,1,14.616794
1,1,14.618744
1,1,14.620735
1,1,14.621736
0,2,14.625736
1,1,14.627735
1,1,14.629796
1,1,14.630795
1,1,14.632741
1,1,14.633792
0,1,14.635741
1,1,14.636795
1,1,14.638739
1,1,14.640783
1,1,14.642746
1,1,14.643748
1,1,14.645736
0,3,14.650805
0,2,14.653792
0,3,14.659743
1,1,14.661737
1,1,14.663794
1,1,14.664794
0,2,14.668736
0,2,14.674783
1,1,14.67578
1,1,14.677739
1,1,14.679742
1,1,14.680784
1,1,14.682744
1,1,14.683783
1,1,14.685741
1,1,14.686783
1,1,14.688747
0,2,14.692777
1,1,14.69414
0,2,14.696733
1,2,14.699492
1,1,14.70078
1,1,14.701796
1,1,14.703737
0,2,14.7068
1,2,14.710786
1,1,14.711741
1,1,14.712739
1,1,14.714744
1,1,14.71578
1,1,14.717752
1,1,14.718781
1,3,14.72379
1,1,14.725743
0,4,14.734791
1,1,14.738783
1,1,14.740741
1,1,14.742783
1,1,14.744745
1,1,14.746744
1,2,14.749741
1,1,14.751736
1,1,14.752736
0,1,14.754744
1,1,14.756787
1,2,14.759745
1,1,14.761744
1,1,14.762781
1,1,14.764739
0,1,14.767783
1,1,14.770741
0,1,14.772858
1,1,14.775783
1,1,14.777165
0,1,14.779167
1,1,14.780785
1,1,14.781803
1,1,14.783741
1,1,14.785786
1,1,14.786783
1,1,14.788782
1,1,14.789784
1,1,14.791783
1,1,14.792783
0,1,14.794737
1,1,14.795782
1,1,14.79774
1,1,14.799799
1,1,14.800793
0,1,14.806738
1,1,14.809741
0,2,14.813737
1,1,14.814737
1,1,14.816736
0,1,14.817736
0,1,14.819737
0,2,14.822806
1,1,14.824924
1,1,14.826784
1,1,14.827782
1,1,14.829745
1,1,14.831746
0,1,14.832747
1,1,14.834735
1,1,14.835738
1,1,14.837739
1,1,14.839746
0,2,14.842741
1,1,14.84427
1,1,14.845736
1,1,14.846791
0,2,14.850783
1,4,14.856794
0,2,14.859792
1,1,14.861743
1,1,14.862791
0,2,14.86674
1,1,14.868742
1,2,14.874784
1,1,14.875782
0,1,14.877803
1,1,14.879745
1,1,14.880746
1,1,14.882744
1,1,14.883741
1,1,14.885743
0,2,14.888736
1,2,14.891746
0,1,14.893745
1,1,14.894744
1,1,14.896814
0,2,14.900796
1,1,14.90274
1,1,14.903782
0,2,14.907747
1,1,14.909825
0,1,14.910946
0,1,14.912746
1,1,14.914744
0,1,14.916746
1,1,14.917852
1,1,14.919871
0,1,14.92174
1,1,14.922795
1,1,14.924741
1,3,14.929741
1,1,14.931789
0,1,14.932755
1,1,14.934738
1,1,14.935739
0,2,14.938794
1,1,14.94074
0,2,14.944304
1,1,14.945785
0,2,14.949785
1,1,14.952793
1,1,14.954793
1,1,14.956737
0,1,14.958737
1,1,14.960812
1,1,14.961741
1,1,14.963743
0,2,14.966737
1,1,14.968744
1,1,14.969749
1,1,14.971738
1,1,14.972746
1,1,14.974741
0,1,14.976783
0,1,14.977787
1,1,14.979741
1,1,14.981786
1,1,14.984758
1,1,14.988013
1,1,14.991047
1,1,14.993082
0,2,14.997076
1,1,14.998079
1,1,15.000078
1,1,15.002077
1,1,15.003165
1,1,15.005036
1,1,15.007031
1,1,15.008088
0,1,15.010035
1,2,15.013034
1,1,15.015036
0,2,15.018036
1,1,15.020036
0,1,15.026079
1,3,15.032041
1,2,15.035041
1,1,15.037032
1,1,15.039031
1,1,15.041038
1,1,15.043088
0,2,15.04703
1,1,15.048028
1,1,15.051118
1,1,15.053033
1,1,15.055033
0,1,15.056032
1,2,15.059758
1,1,15.06007
0,1,15.062029
1,1,15.063068
1,1,15.064031
1,1,15.065086
1,1,15.067035
1,1,15.069079
1,1,15.070103
0,2,15.077034
1,1,15.078072
1,1,15.080037
1,2,15.083041
0,1,15.08504
1,1,15.086083
1,1,15.08804
1,1,15.090037
1,1,15.091077
0,2,15.094162
1,1,15.096035
0,2,15.099074
0,1,15.101041
0,1,15.103077
0,1,15.104079
1,1,15.106041
1,1,15.108089
1,1,15.109081
1,1,15.111036
1,1,15.112784
1,1,15.11403
1,1,15.116035
0,2,15.119036
1,1,15.121035
1,1,15.122088
1,1,15.124039
1,1,15.126033
1,1,15.12747
0,1,15.12941
1,2,15.132039
1,1,15.134079
1,1,15.135756
0,1,15.137032
0,2,15.140089
0,2,15.143088
0,2,15.147036
1,1,15.149091
1,1,15.150113
0,3,15.158077
1,1,15.160091
1,1,15.162523
0,1,15.164128
1,1,15.166039
1,1,15.167037
1,1,15.169038
1,1,15.170036
1,1,15.173039
0,1,15.176078
1,1,15.179095
1,1,15.181374
1,1,15.183079
1,1,15.184083
0,2,15.188091
1,2,15.191088
0,1,15.192089
1,1,15.194039
1,1,15.196035
1,1,15.197088
1,1,15.199077
1,1,15.200078
1,1,15.202032
0,3,15.207089
1,1,15.209174
1,1,15.210087
1,1,15.212033
1,1,15.21309
1,1,15.215045
1,1,15.216089
1,1,15.218039
1,1,15.220082
1,1,15.221093
0,1,15.223077
0,1,15.225092
1,1,15.227618
1,3,15.233077
1,1,15.23417
1,1,15.236081
0,2,15.239078
1,1,15.245038
1,1,15.247041
1,1,15.249033
1,1,15.251035
0,5,15.259039
0,1,15.260938
1,1,15.262032
1,1,15.264078
1,2,15.267037
1,2,15.270034
1,1,15.272072
1,1,15.273032
0,1,15.274074
1,1,15.27737
1,1,15.280076
1,3,15.285034
1,1,15.287035
1,1,15.288087
1,1,15.290036
0,1,15.292087
1,1,15.293032
1,2,15.296077
1,1,15.298032
1,1,15.300076
1,1,15.301083
1,1,15.303036
0,2,15.306648
0,2,15.309089
1,1,15.311035
1,1,15.313076
1,1,15.314092
1,2,15.31709
1,1,15.319078
1,1,15.320087
0,2,15.324078
1,1,15.325105
0,1,15.327079
1,1,15.328092
1,1,15.330078
0,2,15.333031
1,1,15.335078
1,1,15.336082
1,1,15.338082
1,1,15.339085
0,2,15.343079
1,1,15.344238
1,1,15.346078
0,2,15.349038
1,1,15.351032
0,1,15.352032
1,1,15.354077
1,2,15.358041
1,1,15.362078
1,1,15.364033
1,1,15.366085
1,1,15.368029
1,1,15.370041
0,2,15.373035
1,1,15.375038
1,2,15.378038
0,1,15.379035
0,3,15.384044
1,1,15.38604
1,5,15.394383
1,1,15.396382
1,1,15.397424
1,1,15.399424
0,2,15.402432
1,1,15.404387
1,1,15.406425
0,1,15.407393
1,1,15.409388
1,1,15.410899
1,1,15.412383
1,1,15.413434
1,1,15.415382
0,1,15.417425
0,1,15.418382
1,1,15.420426
1,1,15.421432
1,1,15.424387
0,2,15.429383
1,1,15.431435
1,1,15.433382
0,2,15.436386
1,1,15.438385
1,1,15.440424
1,1,15.441381
1,1,15.443387
1,1,15.445095
1,1,15.446531
1,1,15.449383
1,1,15.450799
1,2,15.454383
1,1,15.456435
1,2,15.459388
1,1,15.461424
1,1,15.462384
1,1,15.464424
1,1,15.465424
1,1,15.471389
1,1,15.473453
1,1,15.475383
0,1,15.47738
1,1,15.479377
1,1,15.481425
1,1,15.482424
0,2,15.486424
0,2,15.489517
0,1,15.491513
1,1,15.493513
0,3,15.499007
0,2,15.502514
0,2,15.505555
0,2,15.508524
1,1,15.50955
1,1,15.511508
1,1,15.512514
1,1,15.513506
0,1,15.514511
0,3,15.517543
1,1,15.518543
1,1,15.519507
1,1,15.520506
1,1,15.52151
1,1,15.523565
1,1,15.524513
0,2,15.527512
1,1,15.529514
1,1,15.530565
1,1,15.532514
1,1,15.533565
1,1,15.535514
1,1,15.536565
1,2,15.540557
1,1,15.541566
1,1,15.543555
1,1,15.54456
0,1,15.546514
1,1,15.54889
0,1,15.550555
1,1,15.553555
1,1,15.556839
1,1,15.558519
1,1,15.559519
1,1,15.561507
1,1,15.563515
1,1,15.564513
1,1,15.566516
1,1,15.567514
1,1,15.569517
1,1,15.570519
1,1,15.572518
1,1,15.573518
1,1,15.575757
1,1,15.577517
0,1,15.578878
1,1,15.580516
1,1,15.581517
1,1,15.583515
1,1,15.584871
1,1,15.586555
1,1,15.587635
1,1,15.589513
1,1,15.590562
0,1,15.592545
1,1,15.594554
1,1,15.595555
0,1,15.597526
0,1,15.598565
1,1,15.60052
1,1,15.602565
0,1,15.603516
1,1,15.605554
1,1,15.607555
1,1,15.608567
1,1,15.610529
0,1,15.611564
1,1,15.61351
0,1,15.615554
1,1,15.616569
1,1,15.618556
1,1,15.619569
1,1,15.621556
0,2,15.624506
1,1,15.626508
1,1,15.627512
0,1,15.629629
0,1,15.630511
1,1,15.63357
0,2,15.639565
1,1,15.641513
1,1,15.643544
1,1,15.64556
0,2,15.648515
1,1,15.649554
0,1,15.651519
1,1,15.653555
1,1,15.654518
1,1,15.656556
1,1,15.662508
1,1,15.664516
1,1,15.666512
1,1,15.668681
1,1,15.669555
1,1,15.671564
1,1,15.673565
0,1,15.674564
0,1,15.676512
1,1,15.677534
0,2,15.680555
1,1,15.68251
1,2,15.68556
1,1,15.68767
1,1,15.688567
1,1,15.690511
0,2,15.694138
0,2,15.697562
0,2,15.700513
1,1,15.702519
1,1,15.70351
1,2,15.70656
1,1,15.708556
1,1,15.709566
0,1,15.711513
1,2,15.714509
1,2,15.71751
1,1,15.719571
0,1,15.720571
0,2,15.723565
0,2,15.727514
1,1,15.728569
1,1,15.730513
1,3,15.735565
0,1,15.736576
0,1,15.738555
1,1,15.739567
1,1,15.741513
1,1,15.742565
1,1,15.744509
1,1,15.745567
0,1,15.747518
1,1,15.748567
1,1,15.750517
1,1,15.751511
0,2,15.75651
0,2,15.762564
1,1,15.764515
1,1,15.766519
1,1,15.767511
1,1,15.769518
1,3,15.774515
0,2,15.777514
1,1,15.779515
1,2,15.782517
1,1,15.783519
1,2,15.787094
1,1,15.788514
1,1,15.790096
1,1,15.791148
0,2,15.795091
1,1,15.79609
0,2,15.79809
1,1,15.799986
1,2,15.802608
1,1,15.80414
1,1,15.805147
0,1,15.807095
1,1,15.808151
1,1,15.810101
1,1,15.811093
1,1,15.813092
1,1,15.815095
1,1,15.816151
1,1,15.818139
0,1,15.819147
1,1,15.821143
1,1,15.822147
1,1,15.824096
1,1,15.825148
1,1,15.827485
1,1,15.829139
1,1,15.830094
1,1,15.832093
0,3,15.838234
1,1,15.842225
1,1,15.843226
1,1,15.845228
1,2,15.848186
0,2,15.852182
1,1,15.853225
1,1,15.855185
1,1,15.856225
1,1,15.858181
1,1,15.860226
1,1,15.861227
1,2,15.865225
1,1,15.866208
1,1,15.868228
1,1,15.869236
1,2,15.877815
1,1,15.879803
1,1,15.881808
1,2,15.884811
1,1,15.886851
1,2,15.889559
1,1,15.891564
1,1,15.893559
1,1,15.894559
1,1,15.896605
0,2,15.899561
1,1,15.901559
0,2,15.904603
1,2,15.908614
1,1,15.909616
1,1,15.911563
1,1,15.912605
0,3,15.917614
0,2,15.921603
1,1,15.922609
0,1,15.924562
1,1,15.925614
1,1,15.927558
0,1,15.929562
1,1,15.930616
0,2,15.934567
1,1,15.935563
1,1,15.937603
0,2,15.940558
1,1,15.942559
1,1,15.944141
0,1,15.945604
0,2,15.94856
1,1,15.950604
1,1,15.951634
0,1,15.953601
1,1,15.956616
1,1,15.959604
1,1,15.961626
1,1,15.963604
1,1,15.965605
0,1,15.967567
1,1,15.969601
1,1,15.970605
1,1,15.972563
0,4,15.979564
1,1,15.980605
0,2,15.983556
1,1,15.984597
1,1,15.98664
1,1,15.987598
1,1,15.98956
1,1,15.990569
1,1,15.99261
1,1,15.994139
1,1,15.995651
1,1,15.997559
1,1,15.99856
1,2,16.002559
1,1,16.003859
0,3,16.009568
1,1,16.011559
1,1,16.012561
1,1,16.014563
0,3,16.019563
1,1,16.020604
0,2,16.023613
1,1,16.025563
1,1,16.027464
1,1,16.028705
0,1,16.029614
1,1,16.031563
1,1,16.033601
1,1,16.035619
1,1,16.039561
1,2,16.043859
1,1,16.045913
1,1,16.047562
0,3,16.052557
1,1,16.05356
1,1,16.055564
0,2,16.058569
1,1,16.06056
1,1,16.061604
0,1,16.063562
1,1,16.065563
0,2,16.068561
1,1,16.070562
1,1,16.071615
1,1,16.073559
0,2,16.076563
0,2,16.08156
1,1,16.083558
1,1,16.085563
1,1,16.087752
1,1,16.090122
1,1,16.092071
0,2,16.096065
1,1,16.097062
1,1,16.099066
0,2,16.107074
1,1,16.109067
0,2,16.112066
1,1,16.113062
1,1,16.115063
1,1,16.116064
1,1,16.117064
1,1,16.118064
1,1,16.119065
1,1,16.121069
1,1,16.122064
1,1,16.123065
1,1,16.124071
1,2,16.127486
1,1,16.128103
0,1,16.130067
1,2,16.133065
1,2,16.137072
0,2,16.141121
1,1,16.142124
1,1,16.144124
0,1,16.145076
1,1,16.147071
1,1,16.149112
0,1,16.150121
1,1,16.152114
0,2,16.155066
1,1,16.157113
1,1,16.158124
1,2,16.161068
1,1,16.163071
1,1,16.165067
1,1,16.167075
1,1,16.171078
1,1,16.172067
1,1,16.174065
1,1,16.17607
1,1,16.178112
1,1,16.179081
1,1,16.181067
1,1,16.182067
1,1,16.184078
0,2,16.187113
1,1,16.189064
0,1,16.190067
0,1,16.192071
1,1,16.194104
1,1,16.195069
1,1,16.197078
1,2,16.200075
0,2,16.204067
0,4,16.211112
1,1,16.212478
1,1,16.214112
1,1,16.215116
1,1,16.217065
1,1,16.218068
1,1,16.220067
1,1,16.222353
1,1,16.224067
1,1,16.226071
1,1,16.227454
1,1,16.229071
1,1,16.232131
0,2,16.236111
1,1,16.238412
1,1,16.240113
0,1,16.241113
1,1,16.243067
1,1,16.24507
1,1,16.247067
0,2,16.253066
0,2,16.257177
1,1,16.259065
1,1,16.261065
1,1,16.262065
1,1,16.264065
1,1,16.265064
1,1,16.266063
1,1,16.268064
0,2,16.270731
1,1,16.27107
1,1,16.273067
1,1,16.274081
1,1,16.276068
1,1,16.278069
0,2,16.285076
1,1,16.287574
1,1,16.2898
1,1,16.292069
1,1,16.294308
0,1,16.296107
0,1,16.297069
1,1,16.298222
1,1,16.300105
1,1,16.302019
0,2,16.305066
1,1,16.306067
1,1,16.308071
1,1,16.310067
1,1,16.316067
1,1,16.318065
1,1,16.320071
1,1,16.322071
1,1,16.32338
0,2,16.327067
1,1,16.328068
0,1,16.330112
0,1,16.331063
1,1,16.332063
0,2,16.334063
1,1,16.335062
0,1,16.337062
1,1,16.338063
1,1,16.339066
0,2,16.342075
1,2,16.346072
1,1,16.348065
1,2,16.351068
1,1,16.353112
1,1,16.354114
1,1,16.356073
0,1,16.358111
0,2,16.365077
1,1,16.367072
1,1,16.368573
1,1,16.370115
1,1,16.372112
0,1,16.374071
0,1,16.376067
1,1,16.377303
1,1,16.379113
1,1,16.381065
1,1,16.383067
1,1,16.384075
1,1,16.386071
0,1,16.38807
1,1,16.390063
1,1,16.391067
1,1,16.393109
1,1,16.394071
1,1,16.396075
1,1,16.398067
1,1,16.400066
0,1,16.402075
1,1,16.403069
1,1,16.405066
1,1,16.407067
1,1,16.409068
1,1,16.412067
1,1,16.414189
1,1,16.416381
1,1,16.419076
0,2,16.423114
0,2,16.426112
1,1,16.428127
1,1,16.430076
0,2,16.433069
1,1,16.435122
1,1,16.437071
1,1,16.440126
1,1,16.44207
1,1,16.445503
1,1,16.448113
1,1,16.450071
1,1,16.452279
1,1,16.454066
1,1,16.455076
0,2,16.458065
1,2,16.461104
1,1,16.463068
1,1,16.46507
0,1,16.466064
1,1,16.467092
1,1,16.469121
1,1,16.470093
1,2,16.473072
0,2,16.476067
0,1,16.478078
1,1,16.480113
1,1,16.481075
1,1,16.483074
0,2,16.486073
1,1,16.488112
0,2,16.4933
1,1,16.497077
1,1,16.49823
1,1,16.500067
0,1,16.501064
1,1,16.502063
1,2,16.505064
1,1,16.506064
1,1,16.507062
1,1,16.508062
1,1,16.509063
1,1,16.510063
1,1,16.511063
1,1,16.512062
0,1,16.513062
1,1,16.514062
1,1,16.51728
0,2,16.51907
1,1,16.520062
1,1,16.52131
1,1,16.522063
1,1,16.52328
0,1,16.525112
1,1,16.526068
1,1,16.528067
1,1,16.529068
0,2,16.533116
1,1,16.534085
1,1,16.536112
1,1,16.537108
1,1,16.539071
0,1,16.540112
1,1,16.542073
1,1,16.544064
1,1,16.545067
1,1,16.547067
1,1,16.548067
1,1,16.550074
1,1,16.552068
1,1,16.553067
0,1,16.555071
1,1,16.556122
0,1,16.558071
1,1,16.560067
1,1,16.561067
1,1,16.563068
0,1,16.566077
0,1,16.569071
1,1,16.570111
1,1,16.572068
1,3,16.577162
0,2,16.581066
1,1,16.582067
1,1,16.584066
1,1,16.586066
1,1,16.587149
0,1,16.589147
1,1,16.591157
1,1,16.593103
0,2,16.597101
0,2,16.600147
0,2,16.604149
1,1,16.605396
1,1,16.6071
0,1,16.609106
1,1,16.611103
0,1,16.612111
0,2,16.616102
1,1,16.618102
1,1,16.619104
1,1,16.621147
1,1,16.622101
1,1,16.624149
0,1,16.625153
1,1,16.627113
1,1,16.629099
1,1,16.630102
1,1,16.632147
1,1,16.633159
1,1,16.635165
0,2,16.638108
0,4,16.646101
1,1,16.649154
0,1,16.651106
1,1,16.653102
1,1,16.655103
1,2,16.659099
0,4,16.666102
1,1,16.667102
1,2,16.671102
1,1,16.672116
1,1,16.6741
1,1,16.675111
1,1,16.67717
1,1,16.67814
0,2,16.682147
1,1,16.683115
1,1,16.685111
1,1,16.686104
1,1,16.688103
1,1,16.690102
1,1,16.691368
0,1,16.693156
0,2,16.698142
1,1,16.701107
0,2,16.705208
1,1,16.707106
0,1,16.709111
1,1,16.710729
0,3,16.715111
1,1,16.717102
0,1,16.718102
0,1,16.720106
1,1,16.72211
1,1,16.723102
1,1,16.725105
0,1,16.731102
1,1,16.733105
1,1,16.735146
0,2,16.73811
1,1,16.740157
1,1,16.741104
1,1,16.74311
1,1,16.744123
1,1,16.746101
1,1,16.747102
1,1,16.749101
1,1,16.751146
1,1,16.752102
1,1,16.754147
1,1,16.75513
1,1,16.757101
1,1,16.759101
1,1,16.760431
1,1,16.762151
0,1,16.763141
1,2,16.766155
0,1,16.768107
1,2,16.771159
1,1,16.773146
0,2,16.777113
1,2,16.782104
1,1,16.784103
1,1,16.78611
0,2,16.790102
1,1,16.792102
1,1,16.793102
1,1,16.795147
0,2,16.798111
0,4,16.805106
1,1,16.807102
0,1,16.808102
0,1,16.810148
1,1,16.811106
0,1,16.813146
1,1,16.814144
0,2,16.818102
1,1,16.819103
1,1,16.821101
1,1,16.823144
1,3,16.828147
1,1,16.829148
0,2,16.833102
1,1,16.834102
1,1,16.836148
1,1,16.837167
1,1,16.839148
1,1,16.840157
1,1,16.842149
1,1,16.843158
1,1,16.845103
1,1,16.846154
1,2,16.850157
1,1,16.851155
1,1,16.853105
1,1,16.854161
1,1,16.856102
1,1,16.858101
1,1,16.861312
1,1,16.86411
1,1,16.865103
1,1,16.867102
0,3,16.872106
1,1,16.874146
0,1,16.875152
1,1,16.877337
1,1,16.878102
1,1,16.880101
1,1,16.881102
1,1,16.883109
0,2,16.887144
1,1,16.888612
1,1,16.890199
1,1,16.892188
1,1,16.895188
1,1,16.89819
1,1,16.90019
1,1,16.902188
1,1,16.904189
0,2,16.908243
0,1,16.910245
0,2,16.913186
1,1,16.914189
1,1,16.916187
1,1,16.918186
1,1,16.919186
1,1,16.921235
1,1,16.923187
1,1,16.925233
1,1,16.928194
1,1,16.931198
1,1,16.932196
1,1,16.934187
1,1,16.935257
1,1,16.937382
0,1,16.938235
1,1,16.94495
1,1,16.94695
0,1,16.948952
1,1,16.949996
0,1,16.951994
1,1,16.952994
1,1,16.954947
1,1,16.957025
0,2,16.960954
1,1,16.962428
1,1,16.963994
1,1,16.964997
0,2,16.968993
1,1,16.969956
1,1,16.971949
1,1,16.972949
1,1,16.975993
1,1,16.977957
1,1,16.980952
1,1,16.982994
1,1,16.984994
1,1,16.985956
1,1,16.98795
1,1,16.989949
1,1,16.990971
1,1,16.992995
0,2,16.99596
1,1,16.997996
0,1,16.998993
1,2,17.001998
0,1,17.003949
0,1,17.005994
0,2,17.008983
1,1,17.010952
1,1,17.01195
1,1,17.013953
0,1,17.015994
0,2,17.018957
1,1,17.019949
1,1,17.021952
0,1,17.023994
1,2,17.027297
1,1,17.028949
1,1,17.029949
1,1,17.031954
0,1,17.033005
1,1,17.034958
1,1,17.036004
1,1,17.037994
0,2,17.040948
1,1,17.043155
1,1,17.043947
1,1,17.045989
1,1,17.048
1,1,17.049028
1,1,17.050953
1,1,17.052004
1,1,17.053952
1,1,17.055007
1,1,17.058005
1,1,17.059994
1,1,17.06295
0,1,17.064949
1,1,17.06695
1,1,17.06895
1,1,17.07095
1,1,17.071959
1,1,17.073952
0,2,17.077249
1,3,17.081949
1,1,17.083954
1,1,17.084991
1,1,17.086953
1,1,17.088953
1,1,17.090596
1,1,17.092199
1,1,17.093886
1,1,17.095161
1,1,17.097209
1,1,17.098203
0,1,17.100192
1,1,17.101195
1,1,17.103157
1,1,17.105156
1,1,17.107213
0,2,17.113159
0,2,17.117158
1,1,17.119158
1,1,17.120214
1,1,17.12216
0,1,17.123217
1,1,17.125157
1,1,17.127158
1,1,17.12816
1,1,17.130155
1,1,17.131153
1,1,17.133157
1,1,17.134158
1,1,17.136159
1,1,17.138155
0,2,17.146156
1,1,17.148157
1,1,17.149159
1,1,17.151164
0,2,17.154213
1,1,17.156156
1,1,17.157158
1,1,17.159161
1,1,17.161204
1,1,17.16216
1,1,17.164157
1,1,17.165158
0,3,17.171156
1,1,17.172199
1,1,17.175159
0,1,17.17853
1,1,17.181166
1,1,17.182157
1,1,17.185159
1,1,17.187158
1,1,17.188158
1,1,17.19041
1,1,17.19143
1,2,17.194467
1,1,17.196471
1,1,17.197471
1,1,17.199471
1,1,17.200471
1,1,17.202425
1,1,17.204144
1,1,17.205426
1,1,17.207427
1,1,17.208427
0,1,17.210755
0,1,17.212038
1,1,17.213431
1,1,17.215426
1,1,17.216427
1,1,17.218482
1,1,17.219485
1,1,17.221481
1,1,17.222483
1,1,17.22443
1,1,17.225484
1,1,17.227424
1,1,17.228479
1,1,17.230425
1,1,17.232426
1,1,17.233429
1,1,17.235435
1,1,17.236438
0,1,17.23843
1,1,17.23948
1,1,17.24143
1,1,17.242483
1,1,17.244431
1,1,17.246481
1,1,17.247426
1,1,17.249469
1,1,17.250447
1,1,17.252473
1,1,17.253485
1,1,17.255443
1,1,17.259429
1,1,17.261432
1,1,17.263426
1,1,17.26543
1,1,17.266429
0,1,17.268426
0,3,17.273427
1,1,17.275471
1,1,17.276425
1,1,17.278471
1,1,17.279477
1,1,17.28143
1,1,17.282436
1,1,17.284433
1,1,17.286424
1,1,17.28761
1,1,17.289425
1,1,17.290483
1,1,17.29243
1,1,17.294426
1,1,17.295426
1,1,17.297425
1,1,17.299427
1,1,17.300426
0,2,17.304429
0,1,17.30848
1,1,17.31069
0,1,17.312435
1,1,17.313429
1,1,17.315425
1,1,17.31743
1,1,17.318482
1,1,17.32043
1,1,17.321482
0,1,17.323426
1,1,17.324427
1,1,17.32643
1,1,17.332427
1,1,17.334427
1,1,17.336478
1,1,17.337477
0,1,17.339433
1,1,17.340426
1,1,17.342477
