# {"t_start": 1657928819.7249594, "env_id": null} 
r,l,t 
2,4,100.467143
4,4,100.472116
4,4,100.477116
4,4,100.481115
2,4,100.486116
4,4,100.490126
4,4,100.495253
4,4,100.500297
4,4,100.505307
4,4,100.509306
4,4,100.513305
1,3,100.516305
3,3,100.520334
4,4,100.524333
2,4,100.529347
4,4,100.535306
3,3,100.539309
2,4,100.544327
4,4,100.551306
2,4,100.556235
4,4,100.561243
4,4,100.565274
4,4,100.570652
4,4,100.575733
4,4,100.579774
4,4,100.584738
4,4,100.589732
4,4,100.593777
-5,7,100.602769
4,4,100.607733
4,4,100.612733
1,5,100.617745
4,4,100.623757
4,4,100.628741
4,4,100.633743
4,4,100.638537
4,4,100.642547
3,3,100.646546
4,4,100.651561
4,4,100.656546
4,4,100.661027
2,4,100.66589
4,4,100.670889
2,4,100.674889
4,4,100.679889
4,4,100.68489
1,3,100.686919
4,4,100.691889
2,4,100.696889
4,4,100.701775
3,5,100.709009
4,4,100.714019
4,4,100.71802
3,3,100.721019
2,4,100.726054
3,3,100.730018
3,3,100.735018
3,3,100.739017
2,4,100.743019
4,4,100.748019
4,4,100.753019
4,4,100.757017
1,3,100.760019
1,3,100.764035
4,4,100.769793
-3,7,100.778365
2,4,100.783364
4,4,100.787532
3,3,100.791032
2,4,100.795033
4,4,100.800194
4,4,100.805165
2,4,100.809165
2,4,100.816167
4,4,100.820165
4,4,100.824898
1,3,100.826928
3,3,100.830336
4,4,100.835339
4,4,100.840336
4,4,100.844366
4,4,100.84988
4,4,100.854873
4,4,100.858878
4,4,100.863862
2,4,100.868608
4,4,100.873635
3,3,100.876636
2,4,100.880607
4,4,100.885678
2,4,100.890426
-5,7,100.899442
4,4,100.904433
4,4,100.909435
4,4,100.914437
2,4,100.919437
3,3,100.921465
4,4,100.926495
4,4,100.930494
-3,7,100.940494
4,4,100.945521
4,4,100.950494
4,4,100.954494
1,3,100.959523
1,3,100.963657
1,3,100.965718
3,3,100.970313
4,4,100.974306
4,4,100.979306
2,4,100.984695
2,4,100.988721
-1,7,100.998723
4,4,101.002721
4,4,101.007694
3,3,101.011724
-3,7,101.019694
2,4,101.024694
2,4,101.029721
4,4,101.033728
4,4,101.038694
4,4,101.04374
4,4,101.047695
2,4,101.052694
4,4,101.058323
-3,7,101.067735
4,4,101.072762
4,4,101.076766
2,4,101.081734
4,4,101.086762
-1,7,101.094917
4,4,101.100889
2,4,101.105444
4,4,101.109841
4,4,101.114856
2,4,101.119851
-5,7,101.127859
2,4,101.133353
4,4,101.137545
4,4,101.142546
-1,7,101.149577
4,4,101.154708
2,4,101.158731
4,4,101.163289
4,4,101.168261
4,4,101.173263
4,4,101.178261
4,4,101.182295
4,4,101.187261
4,4,101.192285
-1,7,101.20126
-1,7,101.209288
4,4,101.21426
4,4,101.219289
2,4,101.224261
2,4,101.228261
4,4,101.233287
4,4,101.237288
2,4,101.242287
4,4,101.247315
2,4,101.252278
2,4,101.257278
4,4,101.262304
2,4,101.266303
4,4,101.271291
2,4,101.276277
3,3,101.280277
4,4,101.285279
-3,7,101.292304
4,4,101.297277
4,4,101.301278
1,3,101.305227
2,4,101.308887
4,4,101.313884
4,4,101.320887
-3,7,101.329922
4,4,101.334912
4,4,101.338914
2,4,101.343886
2,4,101.349914
-3,7,101.358068
4,4,101.362119
4,4,101.367675
2,4,101.372684
2,4,101.376693
4,4,101.381684
4,4,101.386691
4,4,101.390684
1,3,101.393685
4,4,101.39863
1,3,101.402601
4,4,101.407635
2,4,101.411855
2,4,101.415843
4,4,101.420849
4,4,101.425871
-3,7,101.433869
4,4,101.438869
2,4,101.442869
3,3,101.446587
2,4,101.451624
4,4,101.455595
2,4,101.460596
4,4,101.465599
1,3,101.467596
-1,7,101.475862
3,3,101.480619
-5,7,101.489605
4,4,101.493605
4,4,101.498633
4,4,101.502669
4,4,101.506679
4,4,101.511379
4,4,101.516424
2,4,101.520387
2,4,101.525389
4,4,101.530388
4,4,101.535416
4,4,101.539391
-3,7,101.547376
-1,7,101.557367
4,4,101.561367
2,4,101.567278
3,5,101.573262
4,4,101.578276
4,4,101.583287
1,3,101.587264
-1,7,101.596261
2,4,101.602288
4,4,101.609261
2,4,101.61376
4,4,101.618796
4,4,101.623759
4,4,101.628759
4,4,101.633759
4,4,101.638317
-1,7,101.647288
4,4,101.652288
2,4,101.657304
4,4,101.66229
4,4,101.667322
3,5,101.673289
4,4,101.677318
3,3,101.6813
2,4,101.687289
3,5,101.692316
4,4,101.697292
2,4,101.70229
4,4,101.707405
-1,7,101.716403
4,4,101.721406
2,4,101.725787
-1,7,101.733443
2,4,101.738476
2,4,101.742444
2,4,101.74712
-1,7,101.756538
2,4,101.760565
4,4,101.765569
4,4,101.770565
4,4,101.775571
4,4,101.779537
2,2,101.783539
4,4,101.78854
4,4,101.79302
4,4,101.798221
4,4,101.803232
4,4,101.807898
4,4,101.812894
2,4,101.817894
4,4,101.821895
4,4,101.826895
2,4,101.831896
2,4,101.837626
2,4,101.844665
-3,7,101.85266
4,4,101.857636
4,4,101.861666
-3,7,101.869661
4,4,101.87428
2,4,101.879279
4,4,101.88476
4,4,101.888787
4,4,101.893816
4,4,101.898815
2,4,101.903818
2,4,101.907842
4,4,101.913203
2,4,101.918178
4,4,101.92246
4,4,101.927351
2,4,101.931378
4,4,101.936374
4,4,101.94135
4,4,101.946349
2,4,101.950348
4,4,101.955388
-1,7,101.963349
2,4,101.968343
4,4,101.973369
2,4,101.977344
2,4,101.982342
4,4,101.987345
4,4,101.991373
4,4,101.996463
4,4,102.001284
4,4,102.006258
4,4,102.010282
4,4,102.015257
2,4,102.019284
4,4,102.024258
2,4,102.029284
2,4,102.033282
4,4,102.03832
-5,7,102.045609
4,4,102.050611
4,4,102.056609
4,4,102.061608
4,4,102.066634
4,4,102.070609
4,4,102.075547
2,4,102.080545
4,4,102.085527
4,4,102.090527
4,4,102.095556
4,4,102.099537
4,4,102.104479
-1,7,102.110505
4,4,102.11548
4,4,102.119251
4,4,102.124225
2,4,102.128446
4,4,102.134443
4,4,102.138451
-1,7,102.146445
2,4,102.151445
4,4,102.156469
2,4,102.161485
4,4,102.166477
4,4,102.17147
4,4,102.175496
4,4,102.180513
4,4,102.185501
4,4,102.190293
2,4,102.19432
4,4,102.199881
4,4,102.204877
4,4,102.209949
4,4,102.21393
4,4,102.218923
-1,7,102.228328
2,4,102.233324
4,4,102.238319
4,4,102.24232
4,4,102.24764
2,4,102.252643
4,4,102.256641
4,4,102.261667
4,4,102.26567
4,4,102.270669
4,4,102.27564
-1,7,102.284642
4,4,102.288651
4,4,102.293679
4,4,102.29764
2,4,102.302786
4,4,102.306816
4,4,102.311785
4,4,102.315786
4,4,102.320589
4,4,102.3246
4,4,102.329255
4,4,102.334245
4,4,102.339246
2,4,102.345986
2,4,102.350984
2,4,102.354878
2,4,102.359878
4,4,102.363895
4,4,102.368905
2,4,102.372877
2,4,102.377878
4,4,102.382908
4,4,102.387656
4,4,102.392655
2,4,102.396655
4,4,102.401656
4,4,102.406772
4,4,102.41173
4,4,102.415729
4,4,102.420755
4,4,102.425621
-1,7,102.432608
4,4,102.437613
4,4,102.441581
4,4,102.446582
4,4,102.451582
4,4,102.456581
3,3,102.460586
4,4,102.465582
4,4,102.469609
-1,7,102.478942
4,4,102.48496
4,4,102.489932
-3,7,102.497277
4,4,102.501925
1,3,102.503961
2,4,102.508575
2,4,102.513538
2,4,102.517538
4,4,102.52254
4,4,102.527178
4,4,102.53222
4,4,102.538178
2,4,102.542178
2,4,102.547179
4,4,102.553207
2,4,102.55718
2,4,102.562178
4,4,102.567178
4,4,102.572205
4,4,102.578188
2,4,102.583181
-1,7,102.591213
2,4,102.597179
4,4,102.602204
4,4,102.607177
4,4,102.612176
2,4,102.616207
4,4,102.622179
-1,7,102.631177
4,4,102.636178
4,4,102.640205
4,4,102.645177
4,4,102.651207
-3,7,102.659204
4,4,102.664177
2,4,102.669206
4,4,102.673206
4,4,102.678178
4,4,102.683179
4,4,102.688177
4,4,102.692185
0,2,102.694204
4,4,102.699208
4,4,102.704199
4,4,102.708178
1,3,102.712206
2,4,102.71718
4,4,102.721178
2,4,102.726176
4,4,102.731198
4,4,102.736176
-1,7,102.744179
4,4,102.749177
2,4,102.75443
4,4,102.758428
4,4,102.763428
2,4,102.768441
4,4,102.772428
-1,7,102.77947
2,4,102.784456
4,4,102.789674
-1,7,102.798359
2,4,102.80297
2,4,102.807969
4,4,102.812005
2,4,102.816969
2,4,102.820971
3,3,102.824969
4,4,102.828969
4,4,102.832971
4,4,102.838973
4,4,102.843929
4,4,102.851957
4,4,102.856957
2,4,102.861933
4,4,102.867957
4,4,102.872777
4,4,102.87783
-1,7,102.886847
4,4,102.891848
4,4,102.896846
4,4,102.90185
1,3,102.903882
4,4,102.909225
4,4,102.914362
4,4,102.918362
4,4,102.923388
3,3,102.928389
4,4,102.93239
4,4,102.937362
-1,7,102.945772
4,4,102.950771
4,4,102.954772
-3,7,102.962799
4,4,102.968479
2,4,102.972562
2,4,102.977082
4,4,102.982089
4,4,102.986084
4,4,102.991176
4,4,102.995173
4,4,103.00103
4,4,103.005087
4,4,103.010077
4,4,103.01408
1,3,103.016103
4,4,103.02108
4,4,103.025251
2,4,103.029295
4,4,103.033272
-3,7,103.04327
4,4,103.04727
2,4,103.053271
2,4,103.05727
4,4,103.062272
2,4,103.067052
4,4,103.072099
4,4,103.076062
4,4,103.081063
2,4,103.085084
0,2,103.088082
4,4,103.092056
4,4,103.09681
2,4,103.10081
3,3,103.10281
1,3,103.106811
4,4,103.111836
4,4,103.116237
4,4,103.120806
4,4,103.124838
4,4,103.129834
2,4,103.135833
-3,7,103.143815
4,4,103.149807
4,4,103.153831
4,4,103.15905
4,4,103.163784
4,4,103.168784
4,4,103.17381
4,4,103.178785
1,1,103.179784
4,4,103.184783
4,4,103.189783
-3,7,103.199744
2,4,103.203742
4,4,103.207715
4,4,103.212741
4,4,103.217149
4,4,103.221668
4,4,103.226394
4,4,103.230555
1,3,103.234599
2,4,103.239565
4,4,103.243569
4,4,103.248592
-5,7,103.255607
2,4,103.26058
1,3,103.265583
2,4,103.269607
4,4,103.274609
4,4,103.279579
4,4,103.285641
2,4,103.290667
2,4,103.295672
4,4,103.299665
2,4,103.30464
4,4,103.309063
4,4,103.313031
2,4,103.318021
4,4,103.323158
2,4,103.326526
4,4,103.332865
2,4,103.339863
4,4,103.345216
4,4,103.350231
2,4,103.355215
4,4,103.360215
4,4,103.365215
4,4,103.370215
2,4,103.374154
3,3,103.378158
-1,7,103.387155
4,4,103.392155
1,3,103.39419
-3,7,103.403068
2,4,103.408105
3,3,103.412083
2,4,103.416608
4,4,103.421612
4,4,103.425637
-3,7,103.43461
4,4,103.438612
2,4,103.443589
4,4,103.448591
4,4,103.453588
2,4,103.458599
4,4,103.463592
4,4,103.46859
4,4,103.472744
4,4,103.477753
4,4,103.482759
4,4,103.487761
-3,7,103.494788
2,4,103.499788
4,4,103.503721
4,4,103.508752
4,4,103.512719
4,4,103.51772
2,4,103.52261
2,4,103.526611
4,4,103.53064
4,4,103.536667
4,4,103.541637
3,3,103.545641
4,4,103.550665
4,4,103.555659
4,4,103.560664
4,4,103.565642
4,4,103.569879
4,4,103.574881
4,4,103.580882
2,4,103.585881
2,4,103.590877
4,4,103.595879
2,4,103.601886
2,4,103.606877
4,4,103.611878
4,4,103.615879
4,4,103.621881
4,4,103.626907
4,4,103.631554
2,4,103.63755
4,4,103.641551
2,4,103.64655
2,4,103.65155
4,4,103.656577
4,4,103.66155
2,4,103.666551
4,4,103.671551
4,4,103.67555
1,3,103.679578
4,4,103.684577
2,4,103.689579
-3,7,103.699185
4,4,103.704197
4,4,103.709212
2,4,103.713213
4,4,103.717704
4,4,103.721973
4,4,103.725984
4,4,103.729981
4,4,103.734982
4,4,103.739018
4,4,103.743985
-3,7,103.751983
2,4,103.755986
4,4,103.761168
4,4,103.76618
4,4,103.770205
4,4,103.775206
4,4,103.780178
-3,7,103.789205
4,4,103.793206
4,4,103.798207
4,4,103.803179
4,4,103.807178
4,4,103.811206
4,4,103.81641
2,4,103.820411
-3,7,103.829224
4,4,103.834244
4,4,103.839233
3,3,103.845232
4,4,103.851232
4,4,103.856233
4,4,103.860234
4,4,103.865261
4,4,103.869233
4,4,103.873508
4,4,103.878536
1,3,103.881506
4,4,103.886533
1,3,103.891007
4,4,103.895087
4,4,103.900088
-1,7,103.909092
4,4,103.913115
4,4,103.917878
2,4,103.922862
2,4,103.92688
2,4,103.931878
4,4,103.936916
-1,7,103.945589
4,4,103.950588
-3,7,103.956947
4,4,103.961951
4,4,103.966434
4,4,103.971434
4,4,103.976407
4,4,103.981425
4,4,103.985224
-3,7,103.993223
4,4,103.998224
2,4,104.003223
2,4,104.007224
4,4,104.01125
4,4,104.015416
4,4,104.020416
2,4,104.024441
4,4,104.029441
4,4,104.034417
4,4,104.039443
4,4,104.043798
4,4,104.048605
-1,7,104.058898
4,4,104.063921
4,4,104.068898
4,4,104.073999
3,3,104.077962
4,4,104.08307
4,4,104.088073
1,3,104.090581
-3,7,104.098916
4,4,104.10292
4,4,104.107941
4,4,104.111942
2,4,104.115915
4,4,104.120942
2,4,104.124915
4,4,104.129915
4,4,104.134994
4,4,104.139968
-3,7,104.14975
2,4,104.15475
4,4,104.159778
4,4,104.163779
2,4,104.168778
4,4,104.173923
4,4,104.178578
4,4,104.184578
4,4,104.189567
2,4,104.193924
4,4,104.198961
4,4,104.20396
4,4,104.208934
-3,7,104.216935
2,4,104.221915
4,4,104.22591
4,4,104.230909
2,4,104.234911
4,4,104.239911
4,4,104.24391
4,4,104.248914
4,4,104.253937
2,4,104.258912
4,4,104.263852
4,4,104.268931
4,4,104.273686
-3,7,104.280686
4,4,104.285685
4,4,104.290647
-1,7,104.299647
4,4,104.303682
4,4,104.308646
2,4,104.313142
4,4,104.317113
2,4,104.32114
4,4,104.326114
4,4,104.33014
4,4,104.335113
2,4,104.340115
2,4,104.345114
2,4,104.352141
2,4,104.357146
4,4,104.362114
4,4,104.367117
4,4,104.371113
4,4,104.37614
-1,7,104.385113
2,4,104.389742
2,4,104.393745
-1,7,104.402742
4,4,104.406718
2,4,104.411512
4,4,104.416514
4,4,104.420513
4,4,104.425557
-1,5,104.430551
-1,7,104.43853
2,4,104.444558
4,4,104.449562
2,4,104.454556
2,4,104.458529
4,4,104.463542
4,4,104.468457
-1,7,104.474968
2,4,104.480239
4,4,104.484926
4,4,104.490925
4,4,104.494926
-1,7,104.505925
-3,7,104.514433
-1,7,104.523566
4,4,104.527971
4,4,104.533972
-5,7,104.540971
4,4,104.545999
4,4,104.550971
4,4,104.555999
4,4,104.560974
4,4,104.566973
4,4,104.571978
4,4,104.575999
-1,7,104.586998
2,4,104.592974
4,4,104.597998
4,4,104.603998
4,4,104.608972
4,4,104.614306
2,4,104.619315
4,4,104.624318
4,4,104.629414
4,4,104.634516
4,4,104.639545
4,4,104.644515
2,4,104.649544
4,4,104.654543
2,4,104.659515
2,4,104.664542
4,4,104.669473
4,4,104.674472
2,4,104.678501
4,4,104.683503
4,4,104.688471
4,4,104.693474
4,4,104.6985
4,4,104.7025
4,4,104.707472
4,4,104.711472
2,4,104.7165
4,4,104.720477
-1,7,104.72971
4,4,104.734704
2,4,104.739706
-1,7,104.749683
4,4,104.754723
4,4,104.759732
4,4,104.764205
4,4,104.769217
4,4,104.774196
4,4,104.779158
4,4,104.78416
-1,7,104.791663
4,4,104.795498
-1,7,104.803543
4,4,104.808506
-5,7,104.815514
4,4,104.820512
-5,7,104.82854
4,4,104.833522
2,4,104.838025
2,4,104.843045
4,4,104.849086
4,4,104.854046
4,4,104.859053
4,4,104.864046
4,4,104.86874
4,4,104.873303
-1,7,104.880171
4,4,104.8852
4,4,104.890174
4,4,104.89418
4,4,104.902173
4,4,104.907173
4,4,104.911173
4,4,104.916232
2,4,104.921227
4,4,104.926306
4,4,104.930279
-1,7,104.940281
4,4,104.945281
4,4,104.951282
2,4,104.95528
4,4,104.960282
4,4,104.965235
4,4,104.970229
4,4,104.974958
4,4,104.978999
-1,7,104.988035
4,4,104.993009
4,4,104.997009
4,4,105.003034
4,4,105.008008
-1,7,105.016035
4,4,105.021035
2,4,105.025007
2,4,105.030009
4,4,105.034007
4,4,105.039008
4,4,105.044008
-1,7,105.051033
2,4,105.057046
4,4,105.06102
4,4,105.065994
4,4,105.070019
4,4,105.074249
4,4,105.079223
4,4,105.08425
4,4,105.088247
4,4,105.093222
2,4,105.097223
-5,7,105.106494
4,4,105.111011
4,4,105.116
4,4,105.120984
4,4,105.125014
4,4,105.129251
3,3,105.133251
2,4,105.138224
4,4,105.14326
4,4,105.147656
-1,7,105.156015
4,4,105.161041
4,4,105.166046
4,4,105.171013
4,4,105.175012
4,4,105.179561
4,4,105.184524
-1,7,105.192044
4,4,105.196669
4,4,105.201693
4,4,105.206087
4,4,105.211121
4,4,105.216087
4,4,105.220089
2,4,105.22579
2,4,105.2308
4,4,105.235824
-1,7,105.2448
4,4,105.249834
2,4,105.255802
2,4,105.2608
2,4,105.265825
2,4,105.2708
-1,1,105.2718
4,4,105.2758
2,4,105.280806
4,4,105.286593
4,4,105.29063
2,4,105.295596
4,4,105.301593
4,4,105.306659
2,4,105.311485
4,4,105.316427
4,4,105.321298
-1,7,105.330312
4,4,105.335298
4,4,105.340295
-3,7,105.348181
4,4,105.353209
4,4,105.358183
4,4,105.363183
4,4,105.368214
4,4,105.372772
4,4,105.377809
1,3,105.380781
2,4,105.385635
4,4,105.389631
2,4,105.394661
2,4,105.398637
4,4,105.403663
2,4,105.408193
2,4,105.414693
2,4,105.418667
2,4,105.4237
4,4,105.428693
4,4,105.432699
2,4,105.437667
-1,7,105.443692
4,4,105.448301
2,4,105.453284
4,4,105.458273
4,4,105.463304
4,4,105.468275
2,4,105.473291
4,4,105.478302
4,4,105.483317
-1,7,105.492186
4,4,105.496106
3,3,105.500133
4,4,105.506109
2,4,105.511106
-1,7,105.519106
-1,7,105.526048
4,4,105.531023
4,4,105.536023
2,4,105.54105
-1,7,105.55005
4,4,105.554054
3,3,105.558047
4,4,105.562022
4,4,105.568027
4,4,105.57305
-1,7,105.583027
1,3,105.586045
4,4,105.591024
4,4,105.596022
2,4,105.601023
-1,7,105.610071
4,4,105.61505
4,4,105.619952
4,4,105.624962
4,4,105.629961
2,4,105.634961
-1,1,105.635988
4,4,105.641311
4,4,105.646309
4,4,105.651352
4,4,105.65635
4,4,105.662354
2,4,105.667389
4,4,105.672375
3,3,105.676374
-1,7,105.685375
2,4,105.689375
2,4,105.695402
4,4,105.700374
4,4,105.705374
4,4,105.709374
2,4,105.714374
4,4,105.719418
-3,7,105.72848
4,4,105.733903
3,3,105.735875
3,5,105.742891
4,4,105.747877
4,4,105.752879
4,4,105.756958
4,4,105.76295
-1,7,105.769956
3,3,105.773912
4,4,105.778923
3,3,105.782919
4,4,105.787947
2,4,105.792068
0,2,105.793078
4,4,105.799023
4,4,105.804055
4,4,105.809021
4,4,105.813238
4,4,105.817307
4,4,105.821834
4,4,105.827189
2,4,105.831212
2,4,105.836186
-3,7,105.844187
4,4,105.848708
4,4,105.853373
4,4,105.858368
4,4,105.863341
4,4,105.86834
4,4,105.874009
4,4,105.878965
4,4,105.883973
-1,7,105.893001
2,4,105.896973
4,4,105.901992
4,4,105.906973
2,4,105.912001
3,3,105.916004
4,4,105.92126
2,4,105.925268
4,4,105.93329
2,4,105.93824
4,4,105.943298
4,4,105.948245
-1,7,105.95576
4,4,105.959734
4,4,105.964145
4,4,105.969155
4,4,105.973154
4,4,105.978154
4,4,105.981753
4,4,105.987347
2,4,105.991319
-1,7,106.000334
0,2,106.004343
3,5,106.009322
4,4,106.014279
-1,7,106.023768
4,4,106.028757
2,4,106.033746
1,3,106.035176
4,4,106.040298
4,4,106.045299
2,4,106.049295
4,4,106.054271
2,4,106.059274
-2,4,106.063274
4,4,106.068272
4,4,106.073299
3,3,106.077272
4,4,106.08228
2,4,106.087272
4,4,106.091305
4,4,106.096279
4,4,106.101271
4,4,106.105968
2,4,106.111403
4,4,106.117376
-5,7,106.125402
2,4,106.130374
-1,7,106.138268
2,4,106.143294
2,4,106.148087
4,4,106.153086
4,4,106.157109
-3,7,106.164635
2,4,106.169635
4,4,106.17468
2,4,106.180635
4,4,106.185609
-5,7,106.194636
2,4,106.199616
2,4,106.203608
4,4,106.209524
4,4,106.213529
4,4,106.2193
-1,7,106.228062
4,4,106.233081
4,4,106.238046
4,4,106.242073
4,4,106.247047
4,4,106.252073
2,4,106.256075
4,4,106.261046
-1,7,106.270089
2,4,106.2751
4,4,106.280099
2,4,106.285099
2,4,106.290312
4,4,106.294277
2,4,106.299311
-1,7,106.30632
4,4,106.311321
4,4,106.317294
-3,7,106.326294
4,4,106.330883
4,4,106.335891
4,4,106.340107
4,4,106.345146
2,4,106.349162
2,4,106.354092
3,5,106.359083
-1,7,106.368128
4,4,106.372155
-1,7,106.38229
2,4,106.387464
4,4,106.391901
4,4,106.39689
4,4,106.401888
-5,7,106.410705
2,4,106.414705
-1,7,106.423709
4,4,106.427706
4,4,106.432705
4,4,106.438183
4,4,106.443214
4,4,106.449181
4,4,106.45418
4,4,106.460178
2,4,106.465241
4,4,106.473178
2,4,106.478179
2,4,106.484178
4,4,106.489215
-1,7,106.49918
-3,7,106.509217
2,4,106.515178
0,2,106.517179
-1,7,106.526178
-1,7,106.537179
4,4,106.542181
4,4,106.546179
4,4,106.551207
4,4,106.556202
4,4,106.561206
2,4,106.567179
2,4,106.572177
-1,7,106.582195
2,4,106.58718
2,4,106.592183
4,4,106.599208
4,4,106.604187
2,4,106.609179
-5,7,106.61658
4,4,106.621598
4,4,106.62658
4,4,106.631582
4,4,106.636321
1,5,106.643318
4,4,106.648333
4,4,106.653318
4,4,106.659354
3,5,106.664984
0,2,106.666991
2,4,106.671963
4,4,106.675991
-1,7,106.684964
-3,7,106.693964
3,5,106.700352
4,4,106.70536
4,4,106.709352
2,4,106.714384
4,4,106.720379
4,4,106.725351
4,4,106.730351
4,4,106.735354
2,4,106.740352
4,4,106.744377
-1,7,106.753353
4,4,106.758353
4,4,106.762352
4,4,106.767175
4,4,106.772316
2,4,106.776318
4,4,106.782318
4,4,106.786318
4,4,106.791313
4,4,106.796284
4,4,106.801391
4,4,106.805841
4,4,106.809841
2,4,106.814805
4,4,106.819807
4,4,106.823807
2,4,106.828833
-1,7,106.837839
4,4,106.841811
4,4,106.846913
2,4,106.851969
4,4,106.85697
4,4,106.861969
-3,7,106.868969
4,4,106.873453
4,4,106.878453
-1,7,106.887455
4,4,106.892334
4,4,106.897274
-1,7,106.906274
4,4,106.911363
2,4,106.917333
4,4,106.922332
2,4,106.926359
4,4,106.931333
4,4,106.935645
4,4,106.939691
-1,7,106.948639
4,4,106.952648
4,4,106.957648
4,4,106.961649
4,4,106.966603
2,4,106.971777
4,4,106.976311
-3,7,106.983508
4,4,106.987539
4,4,106.992536
-3,7,107.001536
4,4,107.007532
4,4,107.011982
4,4,107.015991
4,4,107.020993
4,4,107.027991
4,4,107.033016
2,4,107.037979
4,4,107.042953
2,4,107.047441
2,4,107.05244
2,4,107.059443
2,4,107.064441
1,3,107.067469
2,4,107.072495
4,4,107.07652
-1,7,107.08455
4,4,107.08909
4,4,107.094086
2,4,107.099114
4,4,107.103086
4,4,107.108055
4,4,107.113048
4,4,107.11702
2,4,107.121021
4,4,107.126047
4,4,107.130023
3,5,107.136037
4,4,107.140279
4,4,107.14529
4,4,107.150288
4,4,107.154279
2,4,107.159282
4,4,107.163279
2,4,107.168538
4,4,107.173508
-1,7,107.183509
4,4,107.187512
2,4,107.192536
4,4,107.196295
4,4,107.200944
2,4,107.205945
-3,7,107.211949
2,4,107.216947
4,4,107.220966
4,4,107.225943
-1,7,107.233944
2,4,107.239619
4,4,107.243621
4,4,107.24862
-1,7,107.257594
4,4,107.262619
4,4,107.267595
2,4,107.27159
2,4,107.277596
4,4,107.282591
-3,7,107.291097
4,4,107.296105
4,4,107.300108
4,4,107.305184
4,4,107.310181
2,4,107.314183
2,4,107.320186
4,4,107.324727
2,4,107.329217
4,4,107.334219
2,4,107.339219
4,4,107.34422
-5,7,107.350219
4,4,107.355244
4,4,107.359245
2,4,107.363217
4,4,107.368219
4,4,107.373286
-1,7,107.381287
-1,7,107.389707
4,4,107.394681
4,4,107.399706
4,4,107.404717
-1,1,107.405688
4,4,107.410682
4,4,107.415181
4,4,107.419181
2,4,107.42518
4,4,107.430179
-1,7,107.439071
2,4,107.443071
4,4,107.447974
-1,7,107.457947
4,4,107.461945
4,4,107.467976
4,4,107.473398
4,4,107.478399
4,4,107.482996
4,4,107.487994
2,4,107.492993
1,3,107.49502
2,4,107.499992
2,4,107.504992
4,4,107.50902
-1,7,107.518814
4,4,107.522962
-1,7,107.530962
4,4,107.534991
2,4,107.539961
4,4,107.546988
4,4,107.552058
4,4,107.55604
-3,7,107.564012
-3,7,107.571166
4,4,107.576166
4,4,107.580585
4,4,107.586587
1,3,107.591584
4,4,107.596586
2,4,107.602598
4,4,107.608584
4,4,107.614454
4,4,107.619036
4,4,107.624056
4,4,107.628968
4,4,107.633988
4,4,107.639002
4,4,107.643966
4,4,107.648965
2,4,107.653971
2,4,107.658966
2,4,107.662965
4,4,107.668964
2,4,107.673993
4,4,107.678969
4,4,107.683994
4,4,107.688966
4,4,107.692965
4,4,107.697994
4,4,107.702965
2,4,107.708965
4,4,107.712993
-1,7,107.721966
2,4,107.726993
4,4,107.731995
2,4,107.737049
2,4,107.742018
4,4,107.748021
4,4,107.752088
2,4,107.757116
4,4,107.761729
4,4,107.766747
4,4,107.771746
4,4,107.775723
2,4,107.779748
4,4,107.784786
4,4,107.788788
2,4,107.793785
2,4,107.797787
2,4,107.803813
4,4,107.80781
4,4,107.812812
4,4,107.818812
4,4,107.823785
4,4,107.827785
-1,7,107.83783
2,4,107.84183
4,4,107.846848
4,4,107.852489
2,4,107.857462
2,4,107.861488
4,4,107.86546
4,4,107.870461
2,4,107.87549
-1,7,107.883518
4,4,107.888489
4,4,107.893518
2,4,107.898517
4,4,107.90349
-1,7,107.912492
4,4,107.91749
2,4,107.922518
4,4,107.926519
2,4,107.932643
2,4,107.937613
4,4,107.942615
4,4,107.946615
4,4,107.95164
4,4,107.956546
4,4,107.960547
-1,7,107.969546
2,4,107.973573
4,4,107.978572
-1,7,107.987368
4,4,107.992366
-1,7,107.999582
2,4,108.004613
4,4,108.008609
4,4,108.013582
4,4,108.017951
4,4,108.022943
2,4,108.027972
4,4,108.031972
4,4,108.036972
2,4,108.041633
4,4,108.047129
4,4,108.052144
4,4,108.057161
4,4,108.061129
4,4,108.068405
4,4,108.073404
2,4,108.078405
2,4,108.082991
2,4,108.087023
-1,7,108.094989
4,4,108.09899
2,4,108.10499
4,4,108.109442
4,4,108.114452
2,4,108.119452
2,4,108.12349
-1,7,108.133482
4,4,108.138473
4,4,108.14348
4,4,108.148485
4,4,108.153512
4,4,108.158509
4,4,108.163489
-1,1,108.164504
2,4,108.169512
4,4,108.174483
-1,7,108.183495
4,4,108.188483
2,4,108.192482
4,4,108.198514
4,4,108.203481
4,4,108.208483
4,4,108.213483
-1,7,108.221508
4,4,108.226553
4,4,108.231145
4,4,108.236119
4,4,108.241119
4,4,108.245117
4,4,108.250118
4,4,108.255145
4,4,108.259117
4,4,108.264116
4,4,108.269195
4,4,108.274181
4,4,108.279181
4,4,108.284182
4,4,108.289236
4,4,108.293235
-1,1,108.29426
-5,7,108.302262
2,4,108.306234
2,4,108.310233
4,4,108.31525
4,4,108.319234
4,4,108.324264
2,4,108.329262
2,4,108.333234
4,4,108.338233
-3,7,108.345234
4,4,108.350281
2,4,108.355234
4,4,108.359227
4,4,108.3642
